d_odds,odds,home_name,score,away_name,_id,a_odds,result,match_id,time,h_odds
11.20,,悉尼FC,6:0,珀斯光荣,20171230002,5.40,3,周六002,2017-12-30,1.17
4.05,,阿德莱德联,1:2,布里斯班狮吼,20171230001,3.55,0,周六001,2017-12-30,1.67
4.95,,莫雷利亚,3:0,索诺拉,20180110017,3.65,3,周二017,2018-01-10,1.53
4.00,,萨卡特佩克,3:1,洛斯莫奇斯蝙蝠,20180110016,3.10,3,周二016,2018-01-10,1.80
3.20,,比兰尼塞斯,1:1,博阿维斯塔,20180110015,2.76,1,周二015,2018-01-10,2.20
10.50,,巴伦西亚,4:0,拉斯帕尔马斯,20180110014,5.80,3,周二014,2018-01-10,1.16
1.99,,尼斯,1:2,摩纳哥,20180110013,3.25,0,周二013,2018-01-10,3.13
2.42,,博尔顿,1:0,赫尔城,20180101007,3.10,3,周一007,2018-01-01,2.55
3.16,,斯托克城,0:1,纽卡斯尔联,20180101006,3.05,0,周一006,2018-01-01,2.06
4.60,,莱切斯特城,3:0,哈德斯菲尔德,20180101005,3.40,3,周一005,2018-01-01,1.62
1.43,,伯恩利,1:2,利物浦,20180101004,3.95,0,周一004,2018-01-01,5.70
3.13,,布赖顿,2:2,伯恩茅斯,20180101003,2.90,1,周一003,2018-01-01,2.15
3.30,,圣约翰斯通,0:2,邓迪FC,20171230037,3.05,0,周六037,2017-12-30,2.01
4.65,,阿伯丁,0:0,哈茨,20171230036,3.37,1,周六036,2017-12-30,1.62
2.25,,沃尔索尔,1:2,罗瑟汉姆,20171230035,3.15,0,周六035,2017-12-30,2.72
2.55,,南安联,1:2,什鲁斯伯里,20171230034,3.00,0,周六034,2017-12-30,2.48
6.50,,朴次茅斯,3:1,北安普敦,20171230033,4.00,3,周六033,2017-12-30,1.38
2.62,,奥德汉姆,1:1,布里斯托尔流浪,20171230032,3.30,1,周六032,2017-12-30,2.25
2.55,,罗奇代尔,0:1,林肯城,20180110012,3.05,0,周二012,2018-01-10,2.44
3.48,,约维尔,2:0,绿色森林流浪,20180110011,3.35,3,周二011,2018-01-10,1.84
2.45,,卢顿,0:0,彼得堡联,20180110010,3.45,1,周二010,2018-01-10,2.32
2.84,,查尔顿,1:1,牛津联,20180110009,3.25,1,周二009,2018-01-10,2.13
--,,曼彻斯特城,2:1,布里斯托尔城,20180110008,--,3,周二008,2018-01-10,--
2.30,,西悉尼漫步者,2:1,墨尔本城,20180101002,3.15,3,周一002,2018-01-01,2.65
3.65,,大阪樱花,1:1,横滨水手,20180101001,3.05,1,周一001,2018-01-01,1.90
2.32,,米尔顿凯恩斯,1:0,彼得堡联,20171230031,3.35,3,周六031,2017-12-30,2.50
2.60,,吉灵汉姆,2:2,AFC温布尔登,20171230030,3.05,1,周六030,2017-12-30,2.40
2.52,,贝里,0:2,福利特伍德,20171230029,3.00,0,周六029,2017-12-30,2.52
4.28,,布拉德福德,3:2,牛津联,20171230028,3.65,3,周六028,2017-12-30,1.61
4.20,,布莱克浦,2:2,普利茅斯,20171230027,3.40,1,周六027,2017-12-30,1.68
3.60,,巴伦西亚,0:1,比利亚雷亚尔,20171223046,3.50,0,周六046,2017-12-23,1.77
2.70,,帕尔蒂克,1:0,汉密尔顿,20171223045,3.05,3,周六045,2017-12-23,2.32
3.06,,马瑟韦尔,1:1,邓迪FC,20171223044,3.25,1,周六044,2017-12-23,2.02
17.50,,切尔西,2:0,布赖顿,20171226011,6.50,3,周二011,2017-12-26,1.09
2.65,,伯恩茅斯,3:3,西汉姆联,20171226010,3.07,1,周二010,2017-12-26,2.35
2.60,,洛克伦,2:0,梅赫伦,20171226009,3.25,3,周二009,2017-12-26,2.30
2.31,,贝里,2:3,福利特伍德,20180110007,3.10,0,周二007,2018-01-10,2.68
3.30,,通德拉,1:1,塞图巴尔,20180110006,2.95,1,周二006,2018-01-10,2.05
4.95,,布莱克本,2:2,斯肯索普,20171230026,3.65,1,周六026,2017-12-30,1.53
6.75,,谢菲尔德联,0:1,博尔顿,20171230025,4.35,0,周六025,2017-12-30,1.33
3.45,,诺丁汉森林,0:1,桑德兰,20171230024,3.40,0,周六024,2017-12-30,1.84
3.85,,米德尔斯堡,0:1,阿斯顿维拉,20171230023,3.15,0,周六023,2017-12-30,1.81
6.20,,希伯尼安,2:1,罗斯郡,20171223043,4.10,3,周六043,2017-12-23,1.38
2.24,,圣约翰斯通,0:0,哈茨,20171223042,3.05,1,周六042,2017-12-23,2.82
9.80,,凯尔特人,3:0,阿伯丁,20171223041,5.15,3,周六041,2017-12-23,1.20
2.86,,什鲁斯伯里,2:0,朴次茅斯,20171223040,2.90,3,周六040,2017-12-23,2.30
3.25,,斯肯索普,3:1,南安联,20171223039,3.16,3,周六039,2017-12-23,1.98
12.50,,布鲁日,4:2,穆斯克龙,20171226008,6.80,3,周二008,2017-12-26,1.11
2.62,,欧本,1:0,贝弗伦,20171226007,3.30,3,周二007,2017-12-26,2.25
2.61,,吉灵汉姆,1:1,牛津联,20171226006,3.25,1,周二006,2017-12-26,2.28
2.60,,南安联,3:1,查尔顿,20171226005,3.20,3,周二005,2017-12-26,2.32
1.76,,米尔沃尔,2:2,狼队,20171226004,3.20,1,周二004,2017-12-26,4.05
2.07,,伊普斯维奇,1:2,德比郡,20171230022,3.15,0,周六022,2017-12-30,3.05
2.20,,赫尔城,2:2,富勒姆,20171230021,3.40,1,周六021,2017-12-30,2.63
1.83,,伯顿,0:0,诺维奇,20171230020,3.20,1,周六020,2017-12-30,3.70
3.55,,布伦特福德,2:0,谢菲尔德星期三,20171230019,3.65,3,周六019,2017-12-30,1.75
2.20,,伯明翰,1:0,利兹联,20171230018,2.98,3,周六018,2017-12-30,2.95
2.40,,巴恩斯利,1:1,雷丁,20171230017,3.12,1,周六017,2017-12-30,2.55
3.45,,罗瑟汉姆,2:1,米尔顿凯恩斯,20171223038,3.35,3,周六038,2017-12-23,1.85
3.65,,罗奇代尔,1:1,沃尔索尔,20171223037,3.25,1,周六037,2017-12-23,1.83
2.09,,普利茅斯,4:1,奥德汉姆,20171223036,3.25,3,周六036,2017-12-23,2.92
3.95,,彼得堡联,3:0,贝里,20171223035,3.60,3,周六035,2017-12-23,1.67
1.56,,牛津联,0:7,维冈竞技,20171223034,3.65,0,周六034,2017-12-23,4.70
3.45,,查尔顿,1:1,布莱克浦,20171223033,3.25,1,周六033,2017-12-23,1.89
1.12,,邓迪FC,0:2,凯尔特人,20171226003,6.25,0,周二003,2017-12-26,13.00
9.75,,托特纳姆热刺,5:2,南安普敦,20171226002,5.00,3,周二002,2017-12-26,1.21
4.15,,阿德莱德联,1:0,中央海岸水手,20171226001,3.55,3,周二001,2017-12-26,1.65
--,,费耶诺德,5:1,罗达JC,20171224004,--,3,周日004,2017-12-24,--
--,,阿贾克斯,3:1,威廉二世,20171224003,--,3,周日003,2017-12-24,--
3.25,,芬洛,3:1,赫拉克勒斯,20171224002,3.25,3,周日002,2017-12-24,1.95
4.85,,沃特福德,1:2,斯旺西,20171230016,3.40,0,周六016,2017-12-30,1.59
3.80,,纽卡斯尔联,0:0,布赖顿,20171230015,2.95,1,周六015,2017-12-30,1.90
9.25,,利物浦,2:1,莱切斯特城,20171230014,5.60,3,周六014,2017-12-30,1.19
2.97,,哈德斯菲尔德,0:0,伯恩利,20171230013,2.75,1,周六013,2017-12-30,2.33
--,,切尔西,5:0,斯托克城,20171230012,--,3,周六012,2017-12-30,--
2.90,,伯恩茅斯,2:1,埃弗顿,20171230011,3.00,3,周六011,2017-12-30,2.22
--,,曼彻斯特城,4:0,伯恩茅斯,20171223016,--,3,周六016,2017-12-23,--
2.53,,布赖顿,1:0,沃特福德,20171223015,3.00,3,周六015,2017-12-23,2.50
1.54,,萨索洛,1:0,国际米兰,20171223014,3.70,3,周六014,2017-12-23,4.80
2.95,,布里斯托尔流浪,0:1,唐卡斯特,20171223032,3.20,0,周六032,2017-12-23,2.10
2.16,,AFC温布尔登,2:1,布拉德福德,20171223031,3.05,3,周六031,2017-12-23,2.95
9.10,,狼队,1:0,伊普斯维奇,20171223030,4.55,3,周六030,2017-12-23,1.25
3.70,,桑德兰,1:1,伯明翰,20171223029,3.15,1,周六029,2017-12-23,1.85
2.35,,谢菲尔德星期三,1:2,米德尔斯堡,20171223028,3.02,0,周六028,2017-12-23,2.68
4.40,,格罗宁根,4:0,鹿特丹斯巴达,20171224001,3.85,3,周日001,2017-12-24,1.56
2.50,,SBV精英,0:0,特温特,20171224061,3.35,1,周六061,2017-12-24,2.32
4.85,,尤文图斯,1:0,罗马,20171224060,3.45,3,周六060,2017-12-24,1.58
1.60,,莱切斯特城,2:2,曼彻斯特联,20171224059,3.55,1,周六059,2017-12-24,4.50
5.30,,标准列日,1:1,圣图尔登,20171224058,3.65,1,周六058,2017-12-24,1.50
4.55,,乌迪内斯,4:0,维罗纳,20171223013,3.61,3,周六013,2017-12-23,1.58
13.50,,那不勒斯,3:2,桑普多利亚,20171223012,6.85,3,周六012,2017-12-23,1.10
2.09,,费拉拉SPAL,2:2,都灵,20171223011,3.22,1,周六011,2017-12-23,2.95
7.00,,热那亚,1:0,贝内文托,20171223010,4.30,3,周六010,2017-12-23,1.33
1.44,,北安普敦,1:1,布莱克本,20171223009,3.85,1,周六009,2017-12-23,5.70
6.20,,雷丁,1:2,伯顿,20171223027,3.80,0,周六027,2017-12-23,1.42
2.42,,女王公园巡游者,1:1,布里斯托尔城,20171223026,3.30,1,周六026,2017-12-23,2.42
3.75,,普雷斯顿,1:1,诺丁汉森林,20171223025,3.40,1,周六025,2017-12-23,1.76
3.92,,利兹联,1:0,赫尔城,20171223024,3.45,3,周六024,2017-12-23,1.71
5.95,,富勒姆,2:1,巴恩斯利,20171223023,4.55,3,周六023,2017-12-23,1.35
6.75,,亨克,2:3,科特赖克,20171224057,4.46,0,周六057,2017-12-24,1.32
11.50,,福图纳锡塔德,3:1,乌德勒支青年队,20171224056,6.10,3,周六056,2017-12-24,1.14
7.25,,PSV埃因霍温,2:1,维迪斯,20171224055,4.50,3,周六055,2017-12-24,1.30
4.70,,阿尔克马尔,3:1,海伦芬,20171224054,4.15,3,周六054,2017-12-24,1.48
5.30,,吉马良斯,0:1,通德拉,20171224053,3.60,0,周六053,2017-12-24,1.51
1.67,,布雷达,3:1,乌德勒支,20171224052,3.70,3,周六052,2017-12-24,3.85
1.59,,基尔马诺克,2:1,格拉斯哥流浪者,20171223008,3.70,3,周六008,2017-12-23,4.35
1.41,,埃弗顿,0:0,切尔西,20171223007,3.96,1,周六007,2017-12-23,5.95
2.89,,皇家马德里,0:3,巴塞罗那,20171223006,3.70,0,周六006,2017-12-23,1.95
13.00,,拉齐奥,4:0,克罗托内,20171223005,6.25,3,周六005,2017-12-23,1.12
2.32,,墨尔本城,0:1,墨尔本胜利,20171223004,3.25,0,周六004,2017-12-23,2.56
1.36,,惠灵顿凤凰,1:4,悉尼FC,20171223003,4.40,0,周六003,2017-12-23,6.00
3.02,,昂热,2:1,第戎,20171221016,3.15,3,周三016,2017-12-21,2.08
--,,凯尔特人,2:0,帕尔蒂克,20171221015,--,3,周三015,2017-12-21,--
1.27,,特温特,1:1,阿贾克斯,20171221014,4.90,1,周三014,2017-12-21,7.25
4.16,,德比郡,3:0,米尔沃尔,20171223022,3.25,3,周六022,2017-12-23,1.72
1.82,,博尔顿,2:0,加的夫城,20171223021,3.15,3,周六021,2017-12-23,3.82
4.15,,西汉姆联,2:3,纽卡斯尔联,20171223020,3.10,0,周六020,2017-12-23,1.77
2.13,,斯旺西,1:1,水晶宫,20171223019,2.92,1,周六019,2017-12-23,3.15
3.05,,斯托克城,3:1,西布罗姆维奇,20171223018,2.97,3,周六018,2017-12-23,2.15
2.30,,拉科鲁尼亚,1:3,维戈塞尔塔,20171224051,3.30,0,周六051,2017-12-24,2.56
3.26,,阿斯顿维拉,2:2,谢菲尔德联,20171224050,3.10,1,周六050,2017-12-24,2.00
1.39,,伯恩利,0:3,托特纳姆热刺,20171224049,3.90,0,周六049,2017-12-24,6.50
2.08,,穆斯克龙,2:1,聚尔特瓦雷赫姆,20171224048,3.35,3,周六048,2017-12-24,2.86
2.70,,AC米兰,0:2,亚特兰大,20171224047,3.05,0,周六047,2017-12-24,2.32
1.94,,横滨水手,1:1,柏太阳神,20171223002,3.20,1,周六002,2017-12-23,3.32
3.95,,大阪樱花,1:1,神户胜利船,20171223001,3.60,1,周六001,2017-12-23,1.67
15.00,,尤文图斯,2:0,热那亚,20171221013,5.90,3,周三013,2017-12-21,1.12
7.15,,拜仁慕尼黑,2:1,多特蒙德,20171221012,4.95,3,周三012,2017-12-21,1.27
1.80,,海登海姆,0:0,法兰克福,20171221011,3.05,1,周三011,2017-12-21,4.10
10.50,,切尔西,2:1,伯恩茅斯,20171221010,5.80,3,周三010,2017-12-21,1.16
1.43,,梅赫伦,0:3,布鲁日,20171221009,3.95,0,周三009,2017-12-21,5.65
14.50,,本菲卡,2:2,波尔蒂芒尼斯,20171221008,5.95,1,周三008,2017-12-21,1.12
6.00,,南安普敦,1:1,哈德斯菲尔德,20171223017,3.60,1,周六017,2017-12-23,1.46
1.36,,福图纳锡塔德,2:4,阿尔克马尔,20171221007,4.50,0,周三007,2017-12-21,5.80
4.90,,赫塔费,2:0,拉斯帕尔马斯,20171221006,3.70,3,周三006,2017-12-21,1.53
13.00,,PSV埃因霍温,4:1,芬洛,20171221005,6.60,3,周三005,2017-12-21,1.11
3.38,,云达不来梅,3:2,弗赖堡,20171221004,3.35,3,周三004,2017-12-21,1.87
2.16,,门兴格拉德巴赫,0:1,勒沃库森,20171221003,3.55,0,周三003,2017-12-21,2.60
5.65,,罗马,1:2,都灵,20171221002,4.20,0,周三002,2017-12-21,1.40
4.45,,亚特兰大,2:1,萨索洛,20171220001,3.60,3,周三001,2017-12-20,1.60
2.84,,莱万特,0:0,莱加内斯,20171220011,2.80,1,周二011,2017-12-20,2.38
8.30,,那不勒斯,1:0,乌迪内斯,20171220010,5.10,3,周二010,2017-12-20,1.23
7.30,,威廉二世,3:0,瓦尔韦克,20171220009,4.60,3,周二009,2017-12-20,1.29
7.15,,朗斯,2:0,图尔,20171219004,4.20,3,周一004,2017-12-19,1.33
2.53,,圣保利,2:1,波鸿,20171219003,2.90,3,周一003,2017-12-19,2.57
2.56,,伯明翰,1:2,女王公园巡游者,20171216023,3.10,0,周六023,2017-12-16,2.40
4.95,,沃特福德,1:4,哈德斯菲尔德,20171216022,3.45,0,周六022,2017-12-16,1.57
8.00,,切尔西,1:0,南安普敦,20171216020,4.50,3,周六020,2017-12-16,1.28
7.25,,沙尔克04,1:0,科隆,20171220008,4.62,3,周二008,2017-12-20,1.29
2.17,,纽伦堡,0:0,沃尔夫斯堡,20171220007,3.30,1,周二007,2017-12-20,2.74
5.55,,阿森纳,1:0,西汉姆联,20171220006,4.00,3,周二006,2017-12-20,1.43
1.33,,莱切斯特城,1:1,曼彻斯特城,20171220005,4.50,1,周二005,2017-12-20,6.42
2.67,,卡利斯尔联,3:1,吉灵汉姆,20171220004,3.20,3,周二004,2017-12-20,2.26
2.13,,摩雷伦斯,2:1,吉马良斯,20171219002,2.85,3,周一002,2017-12-19,3.25
5.35,,阿贾克斯青年队,1:0,登博思,20171219001,4.60,3,周一001,2017-12-19,1.38
1.24,,通德拉,1:5,本菲卡,20171218034,4.60,0,周日034,2017-12-18,9.43
3.40,,里昂,2:0,马赛,20171218033,3.36,3,周日033,2017-12-18,1.86
--,,巴塞罗那,4:0,拉科鲁尼亚,20171218032,--,3,周日032,2017-12-18,--
2.92,,布赖顿,0:0,伯恩利,20171216019,2.70,1,周六019,2017-12-16,2.40
12.00,,阿森纳,1:0,纽卡斯尔联,20171216018,5.95,3,周六018,2017-12-16,1.14
3.80,,云达不来梅,2:2,美因茨,20171216017,3.40,1,周六017,2017-12-16,1.75
1.24,,斯图加特,0:1,拜仁慕尼黑,20171216016,4.95,0,周六016,2017-12-16,8.25
4.75,,奥格斯堡,3:3,弗赖堡,20171216015,3.55,1,周六015,2017-12-16,1.57
4.95,,兹沃勒,2:0,奈梅亨,20171220003,4.05,3,周二003,2017-12-20,1.47
1.84,,帕德博恩,1:0,因戈尔施塔特,20171220002,3.35,3,周二002,2017-12-20,3.50
2.76,,亚特兰大,3:3,拉齐奥,20171218031,3.10,1,周日031,2017-12-18,2.25
3.50,,聚尔特瓦雷赫姆,1:2,安特卫普,20171218030,3.28,0,周日030,2017-12-18,1.86
12.50,,里斯本竞技,2:0,波尔蒂芒尼斯,20171218029,6.10,3,周日029,2017-12-18,1.13
2.70,,拉斯帕尔马斯,2:2,西班牙人,20171218028,3.10,1,周日028,2017-12-18,2.30
3.05,,沙勒罗瓦,1:1,亨克,20171218027,3.05,1,周日027,2017-12-18,2.12
2.40,,法兰克福,2:2,沙尔克04,20171216014,2.90,1,周六014,2017-12-16,2.72
1.95,,科隆,1:0,沃尔夫斯堡,20171216013,3.20,3,周六013,2017-12-16,3.30
10.30,,国际米兰,1:3,乌迪内斯,20171216012,5.20,0,周六012,2017-12-16,1.19
1.80,,阿布扎比贾兹拉,1:4,帕丘卡,20171216011,3.40,0,周六011,2017-12-16,3.57
7.60,,兰斯,5:1,瓦朗谢纳,20171216010,4.06,3,周六010,2017-12-16,1.33
2.53,,贝内文托,1:2,费拉拉SPAL,20171218026,3.15,0,周日026,2017-12-18,2.40
5.85,,莱比锡红牛,2:3,柏林赫塔,20171218025,4.02,0,周日025,2017-12-18,1.41
1.30,,伯恩茅斯,0:4,利物浦,20171218024,4.80,0,周日024,2017-12-18,6.60
2.50,,沙维什,1:1,里奥阿维,20171218023,2.82,1,周日023,2017-12-18,2.67
2.88,,阿伯丁,4:1,希伯尼安,20171216009,3.15,3,周六009,2017-12-16,2.15
4.65,,莱切斯特城,0:3,水晶宫,20171216008,3.45,0,周六008,2017-12-16,1.60
2.70,,雷根斯堡,3:2,比勒费尔德,20171216007,3.40,3,周六007,2017-12-16,2.15
2.65,,奥厄,1:1,海登海姆,20171216006,3.00,1,周六006,2017-12-16,2.39
1.73,,凯泽斯劳滕,1:1,纽伦堡,20171216005,3.45,1,周六005,2017-12-16,3.82
4.45,,墨尔本城,1:0,中央海岸水手,20171210001,3.85,3,周日001,2017-12-10,1.55
2.28,,兵工厂,1:2,阿根廷独立,20171210082,2.88,0,周六082,2017-12-10,2.91
2.57,,基约塔,1:1,奥达科斯意大利人,20171210081,3.15,1,周六081,2017-12-10,2.37
1.18,,哈茨,4:0,凯尔特人,20171217008,5.45,3,周日008,2017-12-17,10.25
1.88,,桑德豪森,3:1,基尔,20171217007,3.25,3,周日007,2017-12-17,3.45
1.48,,都灵,1:3,那不勒斯,20171217052,3.95,0,周六052,2017-12-17,5.00
11.25,,皇家马德里,1:0,格雷米奥,20171217051,5.85,3,周六051,2017-12-17,1.15
2.67,,费伦斯,1:0,塞图巴尔,20171217050,2.85,3,周六050,2017-12-17,2.48
3.40,,马斯特里赫特,3:0,阿尔克马尔青年队,20171216021,3.80,3,周五021,2017-12-16,1.75
5.62,,亚眠,2:1,图尔,20171214033,3.75,3,周三033,2017-12-14,1.46
--,,斯特拉斯堡,2:4,巴黎圣日尔曼,20171214032,--,0,周三032,2017-12-14,--
2.73,,里尔,1:1,尼斯,20171214031,3.00,1,周三031,2017-12-14,2.33
4.05,,佛罗伦萨,3:2,桑普多利亚,20171214003,3.80,3,周三003,2017-12-14,1.62
3.71,,摩雷伦斯,2:2,圣克拉拉,20171213002,3.05,1,周三002,2017-12-13,1.88
2.11,,查卡里塔青年,3:0,拉努斯,20171212016,2.80,3,周一016,2017-12-12,3.35
2.28,,圣胡安圣马丁,1:0,防御与正义,20171212015,2.80,3,周一015,2017-12-12,3.00
1.92,,马里迪莫,1:0,布拉加,20171212014,3.02,3,周一014,2017-12-12,3.60
3.56,,尼斯,1:0,波尔多,20171218022,3.10,3,周日022,2017-12-18,1.90
2.30,,SBV精英,2:0,格罗宁根,20171217021,3.45,3,周日021,2017-12-17,2.47
2.70,,维戈塞尔塔,0:1,比利亚雷亚尔,20171217020,3.20,0,周日020,2017-12-17,2.25
2.50,,福利特伍德,2:3,彼得堡联,20171217019,3.20,0,周日019,2017-12-17,2.40
1.51,,汉诺威96,4:4,勒沃库森,20171217018,4.05,1,周日018,2017-12-17,4.55
5.65,,安德莱赫特,1:3,沙勒罗瓦,20171211031,3.75,0,周日031,2017-12-11,1.46
4.60,,萨索洛,2:1,克罗托内,20171211030,3.40,3,周日030,2017-12-11,1.62
3.60,,奥格斯堡,1:1,柏林赫塔,20171211029,3.10,1,周日029,2017-12-11,1.89
3.30,,珀斯光荣,1:0,惠灵顿凤凰,20171216004,3.78,3,周六004,2017-12-16,1.78
3.30,,日本,1:4,韩国,20171216003,2.90,0,周六003,2017-12-16,2.08
2.46,,中央海岸水手,0:2,西悉尼漫步者,20171216002,3.25,0,周六002,2017-12-16,2.41
3.05,,纽卡斯尔喷气机,2:1,阿德莱德联,20171216001,3.43,3,周六001,2017-12-16,1.96
3.00,,费雷拉,1:2,博阿维斯塔,20171216029,2.85,0,周五029,2017-12-16,2.25
5.95,,河床,2:1,图库曼竞技,20171210080,3.50,3,周六080,2017-12-10,1.48
4.55,,多伦多FC,2:0,西雅图海湾人,20171210079,3.15,3,周六079,2017-12-10,1.69
5.15,,智利大学,1:0,伊基克体育,20171210078,4.15,3,周六078,2017-12-10,1.44
3.02,,西班牙联合,2:0,埃弗顿VM,20171210077,3.50,3,周六077,2017-12-10,1.95
1.35,,瓦奇巴托,0:3,科洛科洛,20171210076,4.45,0,周六076,2017-12-10,6.10
3.08,,菲尔特,1:1,达姆施塔特,20171217006,3.15,1,周日006,2017-12-17,2.05
2.50,,杜伊斯堡,2:0,德累斯顿,20171217005,3.23,3,周日005,2017-12-17,2.38
1.37,,鹿特丹斯巴达,0:7,费耶诺德,20171217004,4.20,0,周日004,2017-12-17,6.20
1.38,,维罗纳,3:0,AC米兰,20171217003,4.20,3,周日003,2017-12-17,6.00
3.23,,赫罗纳,1:0,赫塔费,20171217002,3.10,3,周日002,2017-12-17,2.01
1.09,,雷恩,1:4,巴黎圣日尔曼,20171217049,6.90,0,周六049,2017-12-17,15.00
2.27,,蒙彼利埃,4:1,里昂,20171214030,3.20,3,周三030,2017-12-14,2.66
1.39,,西汉姆联,0:0,阿森纳,20171214029,4.20,1,周三029,2017-12-14,5.80
14.50,,托特纳姆热刺,2:0,布赖顿,20171214028,6.25,3,周三028,2017-12-14,1.11
14.50,,曼彻斯特联,1:0,伯恩茅斯,20171214027,6.25,3,周三027,2017-12-14,1.11
14.00,,利物浦,0:0,西布罗姆维奇,20171214026,6.35,1,周三026,2017-12-14,1.11
2.10,,马德拉,1:5,阿维斯,20171213001,2.95,0,周三001,2017-12-13,3.18
1.52,,克鲁,0:1,布莱克本,20171214017,3.85,0,周二017,2017-12-14,4.75
4.95,,昂热,1:0,梅斯,20171213026,3.35,3,周二026,2017-12-13,1.59
7.85,,摩纳哥,2:0,卡昂,20171213025,4.65,3,周二025,2017-12-13,1.27
--,,国际米兰,0:0,波代诺内,20171213024,--,1,周二024,2017-12-13,--
3.75,,西班牙人,0:1,赫罗纳,20171212013,3.25,0,周一013,2017-12-12,1.80
6.30,,拉齐奥,1:3,都灵,20171212012,4.57,0,周一012,2017-12-12,1.33
2.32,,雷丁,2:2,加的夫城,20171212011,3.00,1,周一011,2017-12-12,2.74
5.25,,尼姆,3:1,克莱蒙,20171212010,3.80,3,周一010,2017-12-12,1.48
2.60,,杜塞尔多夫,0:2,纽伦堡,20171212009,3.25,0,周一009,2017-12-12,2.29
1.43,,西布罗姆维奇,1:2,曼彻斯特联,20171217017,3.70,0,周日017,2017-12-17,6.25
4.65,,南特,1:0,昂热,20171217016,3.10,3,周日016,2017-12-17,1.69
3.90,,桑普多利亚,0:1,萨索洛,20171217015,3.65,0,周日015,2017-12-17,1.67
2.35,,克罗托内,1:0,切沃,20171217014,3.05,3,周日014,2017-12-17,2.66
1.28,,博洛尼亚,0:3,尤文图斯,20171217013,4.35,0,周日013,2017-12-17,8.45
2.12,,曼彻斯特联,1:2,曼彻斯特城,20171211028,3.10,0,周日028,2017-12-11,2.98
4.15,,罗斯托夫,1:0,乌法,20171211027,2.78,3,周日027,2017-12-11,1.90
3.80,,波尔蒂芒尼斯,0:1,沙维什,20171211026,3.35,0,周日026,2017-12-11,1.76
3.72,,南特,1:2,尼斯,20171211025,3.02,0,周日025,2017-12-11,1.89
3.80,,阿贾克斯,3:0,PSV埃因霍温,20171210024,3.80,3,周日024,2017-12-10,1.66
9.60,,塞维利亚,0:0,莱万特,20171216028,5.20,1,周五028,2017-12-16,1.20
1.56,,圣埃蒂安,0:4,摩纳哥,20171216027,3.65,0,周五027,2017-12-16,4.66
1.79,,谢菲尔德星期三,0:1,狼队,20171216026,3.35,0,周五026,2017-12-16,3.68
2.03,,穆斯克龙,1:0,奥斯坦德,20171216025,3.30,3,周五025,2017-12-16,3.00
4.42,,门兴格拉德巴赫,3:1,汉堡,20171216024,3.55,3,周五024,2017-12-16,1.61
1.39,,博阿维斯塔,1:3,里斯本竞技,20171210075,3.75,0,周六075,2017-12-10,7.00
3.05,,班菲尔德,2:3,阿根廷青年人,20171210074,2.83,0,周六074,2017-12-10,2.23
3.90,,特温特,2:3,海牙,20171210073,3.55,0,周六073,2017-12-10,1.69
4.75,,巴伦西亚,2:1,维戈塞尔塔,20171210072,4.05,3,周六072,2017-12-10,1.49
4.10,,尤文图斯,0:0,国际米兰,20171210071,3.45,1,周六071,2017-12-10,1.68
1.98,,布里斯班狮吼,1:2,墨尔本胜利,20171217001,3.35,0,周日001,2017-12-17,3.08
7.80,,布拉加,4:0,比兰尼塞斯,20171217074,4.20,3,周六074,2017-12-17,1.31
2.35,,罗达JC,0:1,芬洛,20171217073,3.25,0,周六073,2017-12-17,2.53
2.25,,特温特,1:1,维迪斯,20171217072,3.35,1,周六072,2017-12-17,2.59
17.00,,马德里竞技,1:0,阿拉维斯,20171217071,5.90,3,周六071,2017-12-17,1.11
1.28,,哈德斯菲尔德,1:3,切尔西,20171213023,4.35,0,周二023,2017-12-13,8.50
3.02,,水晶宫,2:1,沃特福德,20171213022,3.20,3,周二022,2017-12-13,2.06
2.53,,奥斯坦德,2:3,标准列日,20171213021,3.25,0,周二021,2017-12-13,2.35
2.75,,罗斯郡,2:2,基尔马诺克,20171213020,2.90,1,周二020,2017-12-13,2.38
4.65,,哈茨,2:0,邓迪FC,20171213019,3.45,3,周二019,2017-12-13,1.60
4.86,,佛罗伦萨,0:0,热那亚,20171217012,3.70,1,周日012,2017-12-17,1.53
3.95,,布鲁日,5:0,安德莱赫特,20171217011,3.50,3,周日011,2017-12-17,1.70
